2562  
0.260367E+03 0.372707E+02 5
0.265268E+03 0.359788E+02 5
0.270000E+03 0.344944E+02 5
0.202480E+03 0.318574E+02 5
0.207084E+03 0.330236E+02 5
0.211801E+03 0.340166E+02 5
0.216619E+03 0.348255E+02 5
0.221521E+03 0.354411E+02 5
0.226487E+03 0.358558E+02 5
0.231491E+03 0.360646E+02 5
0.236509E+03 0.360646E+02 5
0.241513E+03 0.358558E+02 5
0.246479E+03 0.354411E+02 5
0.251381E+03 0.348255E+02 5
0.256199E+03 0.340166E+02 5
0.260916E+03 0.330236E+02 5
0.265520E+03 0.318574E+02 5
0.270000E+03 0.305297E+02 5
0.202260E+03 0.277266E+02 5
0.206607E+03 0.287551E+02 5
0.211034E+03 0.296419E+02 5
0.215533E+03 0.303792E+02 5
0.220093E+03 0.309603E+02 5
0.224701E+03 0.313795E+02 5
0.229342E+03 0.316328E+02 5
0.234000E+03 0.317175E+02 5
0.238658E+03 0.316328E+02 5
0.243299E+03 0.313795E+02 5
0.247907E+03 0.309603E+02 5
0.252467E+03 0.303792E+02 5
0.256966E+03 0.296419E+02 5
0.261393E+03 0.287551E+02 5
0.265740E+03 0.277266E+02 5
0.270000E+03 0.265651E+02 5
0.342000E+03 0.860353E+02 5
0.306000E+03 0.835709E+02 5
0.342000E+03 0.820706E+02 5
0.292444E+03 0.800581E+02 5
0.319556E+03 0.800581E+02 5
0.342000E+03 0.781059E+02 5
0.286156E+03 0.762697E+02 5
0.306000E+03 0.770568E+02 5
0.325844E+03 0.762697E+02 5
0.342000E+03 0.741413E+02 5
