model_ref
1 1.000000 1
757 180 358 16
 5966000  3626.44  8885.99  4797.32    943.0    202.7  8917.87  4808.88  0.98927
 5973666  3615.02  8842.61  4785.80    943.0    204.3  8881.11  4799.84  0.98703
 5980000  3609.46  8819.53  4778.84    943.0    205.9  8863.46  4794.90  0.98519
 5986334  3606.04  8803.52  4773.21    943.0    207.2  8852.76  4791.31  0.98337
 5992666  3603.39  8790.27  4767.98    943.0    208.5  8844.70  4788.06  0.98154
 5999000  3600.30  8775.60  4762.21    943.0    209.9  8834.94  4784.21  0.97976
 6005334  3595.40  8755.29  4754.98    943.0    211.1  8819.22  4778.81  0.97800
 6011666  3589.20  8730.94  4746.72    943.0    212.1  8799.23  4772.34  0.97629
 6018000  3583.09  8705.92  4737.56    943.0    213.1  8779.64  4765.40  0.97466
 6024334  3577.20  8681.78  4727.09    943.0    213.6  8760.70  4757.05  0.97316
 6030666  3570.83  8656.07  4715.12    943.0    214.4  8739.93  4747.16  0.97179
 6037000  3563.92  8628.73  4701.58    943.0    215.1  8717.15  4735.57  0.97058
 6043334  3556.50  8599.87  4686.64    943.0    215.2  8692.47  4722.44  0.96954
 6049666  3548.63  8569.76  4670.48    943.0    215.3  8666.07  4707.95  0.96874
 6056000  3540.38  8538.63  4653.25    943.0    215.0  8638.11  4692.19  0.96814
 6062334  3531.87  8507.00  4635.42    943.0    214.2  8608.97  4675.59  0.96784
 6068666  3523.20  8475.52  4617.46    943.0    212.4  8579.02  4658.51  0.96794
 6075000  3514.53  8444.72  4599.88    943.0    209.9  8548.71  4641.44  0.96848
 6081334  3505.97  8415.21  4583.09    943.0    205.8  8518.42  4624.74  0.96952
 6087666  3497.66  8387.59  4567.65    943.0    199.9  8488.56  4608.83  0.97119
 6094000  3489.69  8362.40  4553.98    943.0    192.8  8459.51  4594.12  0.97355
 6100334  3482.35  8342.32  4543.07    943.0    184.0  8433.07  4581.19  0.97687
 6106666  3476.07  8331.58  4536.08    943.0    174.0  8415.99  4572.22  0.98043
 6113000  3470.42  8324.30  4531.16    943.0    163.6  8403.20  4565.61  0.98391
 6119334  3465.28  8318.91  4527.85    943.0    153.3  8393.81  4561.15  0.98702
 6125666  3460.54  8313.86  4525.65    943.0    143.6  8387.04  4558.63  0.98947
 6132000  3456.11  8307.55  4524.05    943.0    134.3  8381.99  4557.81  0.99096
 6138334  3451.91  8298.45  4522.65    943.0    126.1  8377.89  4558.51  0.99118
 6144666  3447.82  8284.93  4520.90    943.0    118.9  8373.81  4560.47  0.98988
 6151000  3443.77  8267.31  4518.68    943.0    112.1  8368.45  4562.98  0.98741
 6157087  3439.87  8244.95  4515.84    943.0    106.7  8360.94  4565.80  0.98378
 6163174  3435.87  8215.86  4511.47    943.0    101.7  8349.95  4568.35  0.97884
 6169261  3431.49  8184.74  4505.47    943.0     97.5  8337.81  4569.58  0.97337
 6175348  3427.01  8154.46  4499.33    943.0     93.7  8325.01  4570.13  0.96807
 6181435  3421.97  8123.03  4492.62    943.0     90.1  8311.07  4570.15  0.96255
 6187522  3416.32  8088.14  4482.88    943.0     87.0  8294.70  4567.48  0.95654
 6193609  3410.55  8052.49  4472.45    943.0     84.2  8277.86  4564.24  0.95025
 6199696  3405.18  8019.81  4462.72    943.0     81.5  8262.65  4561.18  0.94421
 6205783  3400.21  7992.37  4452.34    943.0     79.2  8248.31  4555.78  0.93934
 6211870  3395.31  7967.89  4442.56    943.0     77.1  8233.60  4549.72  0.93529
 6217957  3390.72  7945.57  4434.11    943.0     75.4  8219.83  4544.49  0.93154
 6224043  3385.57  7921.01  4424.29    943.0     73.8  8201.66  4537.06  0.92829
 6230130  3379.71  7894.93  4412.91    943.0     72.8  8178.58  4526.80  0.92592
 6236217  3374.27  7872.15  4403.48    943.0     72.0  8156.66  4517.70  0.92416
 6242304  3369.50  7853.52  4397.01    943.0     71.7  8136.91  4510.81  0.92301
 6248391  3365.10  7844.62  4394.84    943.0     72.0  8126.36  4508.02  0.92214
 6254478  3361.07  7841.63  4395.50    943.0     72.8  8120.98  4507.82  0.92160
 6260565  3357.49  7840.91  4398.20    943.0     74.3  8117.25  4509.46  0.92129
 6266652  3354.41  7842.45  4403.41    943.0     76.4  8115.78  4513.64  0.92097
 6272739  3352.19  7848.52  4413.97    943.0     79.3  8119.55  4523.47  0.92040
 6278826  3350.55  7855.55  4425.79    943.0     83.3  8125.40  4534.94  0.91932
 6284913  3349.13  7862.06  4437.93    943.0     88.4  8132.43  4547.28  0.91754
 6291000  3347.51  7866.48  4449.41    943.0     95.1  8139.62  4559.78  0.91480
 6294971  3346.16  7867.57  4456.18    943.0    100.8  8144.08  4567.74  0.91236
 6298943  3344.57  7866.53  4462.30    943.0    107.6  8148.44  4575.78  0.90911
 6302914  3342.67  7862.84  4467.73    943.0    115.3  8152.83  4584.09  0.90483
 6306886  3340.42  7855.94  4472.46    943.0    124.6  8157.34  4592.93  0.89922
 6310857  3337.80  7845.26  4476.41    943.0    134.7  8162.15  4602.49  0.89206
 6314829  3334.75  7830.22  4479.50    943.0    146.9  8167.31  4612.96  0.88314
 6318800  3331.26  7810.21  4481.65    943.0    160.1  8172.95  4624.48  0.87221
 6322771  3327.28  7784.69  4482.73    943.0    174.6  8179.06  4637.10  0.85910
 6326743  3322.72  7753.79  4482.50    943.0    190.2  8185.33  4650.43  0.84407
 6330714  3317.53  7718.24  4480.80    943.0    207.1  8191.16  4663.73  0.82760
 6334686  3311.61  7678.71  4477.50    943.0    226.4  8196.03  4676.40  0.81019
 6338657  3304.90  7635.97  4472.55    943.0    248.1  8199.40  4687.86  0.79229
 6341000  3297.85  7608.54  4471.47    943.0    263.2  8199.39  4696.60  0.78169
 6341000  3088.77  7398.84  4234.24  99900.0    300.0  7398.84  4235.90  1.00000
 6342000  3087.70  7395.63  4232.49  99900.0    300.0  7395.63  4234.14  1.00000
 6343000  3083.50  7382.41  4225.75  99900.0    300.0  7382.41  4227.24  1.00000
 6344000  3076.56  7360.36  4214.61  99900.0    300.0  7360.36  4215.80  1.00000
 6345000  3067.28  7330.62  4199.65  99900.0    300.0  7330.62  4200.40  1.00000
 6346000  3056.05  7294.26  4181.38  99900.0    300.0  7294.26  4181.63  1.00000
 6347000  3043.21  7252.32  4160.33  99900.0    300.0  7252.32  4160.00  1.00000
 6348000  3029.11  7205.79  4136.99  99900.0    300.0  7205.79  4136.03  1.00000
 6349000  3014.05  7155.62  4111.82  99900.0    300.0  7155.62  4110.21  1.00000
 6350000  2998.32  7102.68  4085.27  99900.0    300.0  7102.68  4083.00  1.00000
 6351000  2982.20  7047.84  4057.76  99900.0    300.0  7047.84  4054.82  1.00000
 6352000  2965.94  6991.87  4029.68  99900.0    300.0  6991.87  4026.10  1.00000
 6353000  2949.76  6935.53  4001.41  99900.0    300.0  6935.53  3997.21  1.00000
 6354000  2933.88  6879.51  3973.29  99900.0    300.0  6879.51  3968.50  1.00000
 6355000  2918.48  6824.48  3945.65  99900.0    300.0  6824.48  3940.32  1.00000
 6356000  2903.73  6771.01  3918.79  99900.0    300.0  6771.01  3912.97  1.00000
 6357000  2889.78  6719.68  3892.99  99900.0    300.0  6719.68  3886.74  1.00000
 6358000  2876.75  6670.99  3868.50  99900.0    300.0  6670.99  3861.87  1.00000
 6359000  2864.74  6625.39  3845.54  99900.0    300.0  6625.39  3838.59  1.00000
 6360000  2853.85  6583.29  3824.34  99900.0    300.0  6583.29  3817.12  1.00000
 6361000  2844.12  6545.06  3805.07  99900.0    300.0  6545.06  3797.64  1.00000
 6362000  2835.61  6511.00  3787.88  99900.0    300.0  6511.00  3780.29  1.00000
 6363000  2828.33  6481.38  3772.92  99900.0    300.0  6481.38  3765.20  1.00000
 6364000  2822.28  6456.42  3760.29  99900.0    300.0  6456.42  3752.48  1.00000
 6365000  2817.44  6436.27  3750.09  99900.0    300.0  6436.27  3742.21  1.00000
 6366000  2813.78  6421.07  3742.38  99900.0    300.0  6421.07  3734.44  1.00000
 6367000  2811.22  6410.88  3737.19  99900.0    300.0  6410.88  3729.19  1.00000
 6368000  2809.69  6405.73  3734.55  99900.0    300.0  6405.73  3726.46  1.00000
 6368000  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6368200  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6368400  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6368600  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6368800  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6369000  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6369200  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6369400  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6369600  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6369800  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6370000  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6370200  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6370400  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6370600  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6370800  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
 6371000  1020.00  1450.00     0.00  57822.5      0.0  1450.00     0.00  1.00000
